trial,persp_element,persp_timestep,cause_timestep,reader_timestep,cause,reader,strenght
4,1,2,24,25,5,3,1.0
4,1,2,24,25,5,5,1.0
4,1,2,24,25,5,6,1.0
4,1,2,24,25,6,3,1.0
4,1,2,24,25,6,5,1.0
4,1,2,24,25,6,8,1.0
4,1,2,24,25,8,5,1.0
4,1,2,25,26,5,3,1.0
4,1,2,25,26,5,5,1.0
4,1,2,25,26,5,6,1.0
4,1,2,25,26,6,3,1.0
4,1,2,25,26,6,5,1.0
4,1,2,25,26,6,8,1.0
4,1,2,25,26,8,5,1.0
4,1,2,26,27,5,3,1.0
4,1,2,26,27,5,5,1.0
4,1,2,26,27,5,6,1.0
4,1,2,26,27,6,3,1.0
4,1,2,26,27,6,5,1.0
4,1,2,26,27,6,8,1.0
4,1,2,26,27,8,5,1.0
4,1,2,27,28,5,3,1.0
4,1,2,27,28,5,5,1.0
4,1,2,27,28,5,6,1.0
4,1,2,27,28,6,3,1.0
4,1,2,27,28,6,5,1.0
4,1,2,27,28,6,8,1.0
4,1,2,27,28,8,5,1.0
4,1,2,28,29,5,3,1.0
4,1,2,28,29,5,5,1.0
4,1,2,28,29,5,6,1.0
4,1,2,28,29,6,3,1.0
4,1,2,28,29,6,5,1.0
4,1,2,28,29,6,8,1.0
4,1,2,28,29,8,5,1.0
4,1,2,29,30,5,3,1.0
4,1,2,29,30,5,5,1.0
4,1,2,29,30,5,6,1.0
4,1,2,29,30,6,3,1.0
4,1,2,29,30,6,5,1.0
4,1,2,29,30,6,8,1.0
4,1,2,29,30,8,5,1.0
4,1,2,30,31,5,3,1.0
4,1,2,30,31,5,5,1.0
4,1,2,30,31,5,6,1.0
4,1,2,30,31,6,3,1.0
4,1,2,30,31,6,5,1.0
4,1,2,30,31,6,8,1.0
4,1,2,30,31,8,5,1.0
4,1,2,31,32,5,3,1.0
4,1,2,31,32,5,5,1.0
4,1,2,31,32,5,6,1.0
4,1,2,31,32,6,3,1.0
4,1,2,31,32,6,5,1.0
4,1,2,31,32,6,8,1.0
4,1,2,31,32,8,5,1.0
4,1,2,32,33,5,3,1.0
4,1,2,32,33,5,5,1.0
4,1,2,32,33,5,6,1.0
4,1,2,32,33,6,3,1.0
4,1,2,32,33,6,5,1.0
4,1,2,32,33,6,8,1.0
4,1,2,32,33,8,5,1.0
4,1,2,33,34,5,3,1.0
4,1,2,33,34,5,5,1.0
4,1,2,33,34,5,6,1.0
4,1,2,33,34,6,3,1.0
4,1,2,33,34,6,5,1.0
4,1,2,33,34,6,8,1.0
4,1,2,33,34,8,5,1.0
4,1,3,3,4,1,3,1.0
4,1,3,3,4,1,6,1.0
4,1,3,3,4,1,8,1.0
4,1,3,4,5,6,3,1.0
4,1,3,4,5,6,5,1.0
4,1,3,4,5,6,8,1.0
4,1,3,4,5,8,5,1.0
4,1,3,5,6,5,3,1.0
4,1,3,5,6,5,5,1.0
4,1,3,5,6,5,6,1.0
4,1,3,5,6,8,5,1.0
4,1,3,6,7,5,3,1.0
4,1,3,6,7,5,5,1.0
4,1,3,6,7,5,6,1.0
4,1,3,6,7,6,3,1.0
4,1,3,6,7,6,5,1.0
4,1,3,6,7,6,8,1.0
4,1,3,7,8,5,3,1.0
4,1,3,7,8,5,5,1.0
4,1,3,7,8,5,6,1.0
4,1,3,7,8,6,3,1.0
4,1,3,7,8,6,5,1.0
4,1,3,7,8,6,8,1.0
4,1,3,7,8,8,5,1.0
4,1,3,8,9,5,3,1.0
4,1,3,8,9,5,5,1.0
4,1,3,8,9,5,6,1.0
4,1,3,8,9,6,3,1.0
4,1,3,8,9,6,5,1.0
4,1,3,8,9,6,8,1.0
4,1,3,8,9,8,5,1.0
4,1,3,9,10,5,3,1.0
4,1,3,9,10,5,5,1.0
4,1,3,9,10,5,6,1.0
